order_id,customer_id,order_date,subscription_type,plan_type,revenue,profit,order_type
ORD_1087,CUST_1113,2023-05-01,monthly,Enterprise,315,267.75,recurring
ORD_1088,CUST_1113,2023-06-01,monthly,Enterprise,315,267.75,recurring
ORD_1089,CUST_1113,2023-07-01,monthly,Enterprise,315,267.75,recurring
ORD_1090,CUST_1113,2023-08-01,monthly,Enterprise,315,267.75,recurring
ORD_1091,CUST_1113,2023-09-01,monthly,Enterprise,315,267.75,recurring
ORD_1092,CUST_1113,2023-10-01,monthly,Enterprise,315,267.75,recurring
ORD_1093,CUST_1113,2023-11-01,monthly,Enterprise,315,267.75,recurring
ORD_1094,CUST_1113,2023-12-01,monthly,Enterprise,315,267.75,recurring
ORD_1095,CUST_1113,2024-01-01,monthly,Enterprise,315,267.75,recurring
ORD_1096,CUST_1113,2024-02-01,monthly,Enterprise,315,267.75,recurring
ORD_1097,CUST_1113,2024-03-01,monthly,Enterprise,315,267.75,recurring
ORD_1098,CUST_1113,2024-04-01,monthly,Enterprise,315,267.75,recurring
ORD_1099,CUST_1113,2024-05-01,monthly,Enterprise,315,267.75,recurring
ORD_1100,CUST_1113,2024-06-01,monthly,Enterprise,315,267.75,recurring
ORD_1101,CUST_1113,2024-07-01,monthly,Enterprise,315,267.75,recurring
ORD_1102,CUST_1113,2024-08-01,monthly,Enterprise,315,267.75,recurring
ORD_1103,CUST_1113,2024-09-01,monthly,Enterprise,315,267.75,recurring
ORD_1104,CUST_1113,2024-10-01,monthly,Enterprise,315,267.75,recurring
ORD_1105,CUST_1113,2024-11-01,monthly,Enterprise,315,267.75,recurring
ORD_1106,CUST_1113,2024-12-01,monthly,Enterprise,315,267.75,recurring
ORD_1107,CUST_1114,2023-05-10,annual,Basic,600,450.0,initial
ORD_1108,CUST_1114,2024-05-01,annual,Basic,600,450.0,renewal
ORD_1109,CUST_1115,2022-06-14,annual,Pro,1440,1152.0,initial
ORD_1110,CUST_1116,2022-09-06,annual,Pro,1440,1152.0,initial
ORD_1111,CUST_1116,2023-09-01,annual,Pro,1440,1152.0,renewal
ORD_1112,CUST_1116,2024-09-01,annual,Pro,1440,1152.0,renewal
ORD_1113,CUST_1117,2022-12-02,annual,Basic,600,450.0,initial
ORD_1114,CUST_1117,2023-12-01,annual,Basic,600,450.0,renewal
ORD_1115,CUST_1117,2024-12-01,annual,Basic,600,450.0,renewal
ORD_1116,CUST_1118,2023-03-18,annual,Pro,1440,1152.0,initial
ORD_1117,CUST_1118,2024-03-01,annual,Pro,1440,1152.0,renewal
ORD_1118,CUST_1119,2022-08-10,annual,Basic,600,450.0,initial
ORD_1119,CUST_1119,2023-08-01,annual,Basic,600,450.0,renewal
ORD_1120,CUST_1119,2024-08-01,annual,Basic,600,450.0,renewal
ORD_1121,CUST_1120,2022-04-04,annual,Basic,600,450.0,initial
ORD_1122,CUST_1120,2023-04-01,annual,Basic,600,450.0,renewal
ORD_1123,CUST_1120,2024-04-01,annual,Basic,600,450.0,renewal
ORD_1124,CUST_1121,2022-09-05,annual,Pro,1440,1152.0,initial
ORD_1125,CUST_1122,2022-05-16,annual,Pro,1440,1152.0,initial
ORD_1126,CUST_1122,2023-05-01,annual,Basic,600,450.0,renewal
ORD_1127,CUST_1122,2024-05-01,annual,Basic,600,450.0,renewal
ORD_1128,CUST_1123,2022-10-14,annual,Basic,600,450.0,initial
ORD_1129,CUST_1123,2023-10-01,annual,Basic,600,450.0,renewal
ORD_1130,CUST_1124,2023-01-25,annual,Basic,600,450.0,initial
ORD_1131,CUST_1124,2024-01-01,annual,Basic,600,450.0,renewal
ORD_1132,CUST_1125,2022-11-26,annual,Basic,600,450.0,initial
ORD_1133,CUST_1125,2023-11-01,annual,Basic,600,450.0,renewal
ORD_1134,CUST_1125,2024-11-01,annual,Basic,600,450.0,renewal
ORD_1135,CUST_1126,2022-10-16,monthly,Basic,75,56.25,initial
ORD_1136,CUST_1126,2022-11-01,monthly,Basic,75,56.25,recurring
ORD_1137,CUST_1126,2022-12-01,monthly,Basic,75,56.25,recurring
ORD_1138,CUST_1126,2023-01-01,monthly,Basic,75,56.25,recurring
ORD_1139,CUST_1126,2023-02-01,monthly,Basic,75,56.25,recurring
ORD_1140,CUST_1126,2023-03-01,monthly,Basic,75,56.25,recurring
ORD_1141,CUST_1126,2023-04-01,monthly,Basic,75,56.25,recurring
ORD_1142,CUST_1126,2023-05-01,monthly,Basic,75,56.25,recurring
ORD_1143,CUST_1126,2023-06-01,monthly,Basic,75,56.25,recurring
ORD_1144,CUST_1126,2023-07-01,monthly,Basic,75,56.25,recurring
ORD_1145,CUST_1126,2023-08-01,monthly,Basic,75,56.25,recurring
ORD_1146,CUST_1127,2023-01-09,annual,Enterprise,3600,3060.0,initial
ORD_1147,CUST_1127,2024-01-01,annual,Enterprise,3600,3060.0,renewal
ORD_1148,CUST_1128,2022-10-26,annual,Pro,1440,1152.0,initial
ORD_1149,CUST_1128,2023-10-01,annual,Pro,1440,1152.0,renewal
ORD_1150,CUST_1128,2024-10-01,annual,Enterprise,3600,3060.0,renewal
ORD_1151,CUST_1129,2022-11-20,monthly,Basic,75,56.25,initial
ORD_1152,CUST_1129,2022-12-01,monthly,Basic,75,56.25,recurring
ORD_1153,CUST_1129,2023-01-01,monthly,Basic,75,56.25,recurring
ORD_1154,CUST_1129,2023-02-01,monthly,Basic,75,56.25,recurring
ORD_1155,CUST_1129,2023-03-01,monthly,Basic,75,56.25,recurring
ORD_1156,CUST_1129,2023-04-01,monthly,Basic,75,56.25,recurring
ORD_1157,CUST_1129,2023-05-01,monthly,Basic,75,56.25,recurring
ORD_1158,CUST_1130,2022-05-03,annual,Pro,1440,1152.0,initial
ORD_1159,CUST_1130,2023-05-01,annual,Pro,1440,1152.0,renewal
ORD_1160,CUST_1130,2024-05-01,annual,Basic,600,450.0,renewal
ORD_1161,CUST_1131,2022-03-21,monthly,Basic,75,56.25,initial
ORD_1162,CUST_1131,2022-04-01,monthly,Basic,75,56.25,recurring
ORD_1163,CUST_1131,2022-05-01,monthly,Basic,75,56.25,recurring
ORD_1164,CUST_1131,2022-06-01,monthly,Basic,75,56.25,recurring
ORD_1165,CUST_1131,2022-07-01,monthly,Basic,75,56.25,recurring
ORD_1166,CUST_1131,2022-08-01,monthly,Basic,75,56.25,recurring
ORD_1167,CUST_1131,2022-09-01,monthly,Basic,75,56.25,recurring
ORD_1168,CUST_1131,2022-10-01,monthly,Basic,75,56.25,recurring
ORD_1169,CUST_1131,2022-11-01,monthly,Basic,75,56.25,recurring
ORD_1170,CUST_1131,2022-12-01,monthly,Basic,75,56.25,recurring
ORD_1171,CUST_1131,2023-01-01,monthly,Basic,75,56.25,recurring
ORD_1172,CUST_1131,2023-02-01,monthly,Basic,75,56.25,recurring
ORD_1173,CUST_1131,2023-03-01,monthly,Basic,75,56.25,recurring
ORD_1174,CUST_1131,2023-04-01,monthly,Basic,75,56.25,recurring
ORD_1175,CUST_1131,2023-05-01,monthly,Basic,75,56.25,recurring
ORD_1176,CUST_1131,2023-06-01,monthly,Basic,75,56.25,recurring
ORD_1177,CUST_1131,2023-07-01,monthly,Basic,75,56.25,recurring
ORD_1178,CUST_1131,2023-08-01,monthly,Basic,75,56.25,recurring
ORD_1179,CUST_1131,2023-09-01,monthly,Basic,75,56.25,recurring
ORD_1180,CUST_1131,2023-10-01,monthly,Pro,135,108.0,recurring
ORD_1181,CUST_1131,2023-11-01,monthly,Pro,135,108.0,recurring
ORD_1182,CUST_1131,2023-12-01,monthly,Pro,135,108.0,recurring
ORD_1183,CUST_1131,2024-01-01,monthly,Pro,135,108.0,recurring
ORD_1184,CUST_1131,2024-02-01,monthly,Pro,135,108.0,recurring
ORD_1185,CUST_1131,2024-03-01,monthly,Pro,135,108.0,recurring
ORD_1186,CUST_1131,2024-04-01,monthly,Pro,135,108.0,recurring
ORD_1187,CUST_1131,2024-05-01,monthly,Pro,135,108.0,recurring
ORD_1188,CUST_1131,2024-06-01,monthly,Pro,135,108.0,recurring
ORD_1189,CUST_1131,2024-07-01,monthly,Pro,135,108.0,recurring
ORD_1190,CUST_1131,2024-08-01,monthly,Pro,135,108.0,recurring
ORD_1191,CUST_1131,2024-09-01,monthly,Pro,135,108.0,recurring
ORD_1192,CUST_1131,2024-10-01,monthly,Pro,135,108.0,recurring
ORD_1193,CUST_1131,2024-11-01,monthly,Pro,135,108.0,recurring
ORD_1194,CUST_1131,2024-12-01,monthly,Pro,135,108.0,recurring
ORD_1195,CUST_1131,2025-01-01,monthly,Pro,135,108.0,recurring
ORD_1196,CUST_1132,2023-01-31,monthly,Pro,135,108.0,initial
ORD_1197,CUST_1132,2023-02-01,monthly,Pro,135,108.0,recurring
ORD_1198,CUST_1132,2023-03-01,monthly,Pro,135,108.0,recurring
ORD_1199,CUST_1132,2023-04-01,monthly,Pro,135,108.0,recurring
ORD_1200,CUST_1132,2023-05-01,monthly,Pro,135,108.0,recurring
ORD_1201,CUST_1132,2023-06-01,monthly,Pro,135,108.0,recurring
ORD_1202,CUST_1132,2023-07-01,monthly,Pro,135,108.0,recurring
ORD_1203,CUST_1132,2023-08-01,monthly,Pro,135,108.0,recurring
ORD_1204,CUST_1132,2023-09-01,monthly,Pro,135,108.0,recurring
ORD_1205,CUST_1132,2023-10-01,monthly,Pro,135,108.0,recurring
ORD_1206,CUST_1132,2023-11-01,monthly,Pro,135,108.0,recurring
ORD_1207,CUST_1132,2023-12-01,monthly,Pro,135,108.0,recurring
ORD_1208,CUST_1132,2024-01-01,monthly,Pro,135,108.0,recurring
ORD_1209,CUST_1132,2024-02-01,monthly,Pro,135,108.0,recurring
ORD_1210,CUST_1132,2024-03-01,monthly,Pro,135,108.0,recurring
ORD_1211,CUST_1132,2024-04-01,monthly,Pro,135,108.0,recurring
ORD_1212,CUST_1132,2024-05-01,monthly,Pro,135,108.0,recurring
ORD_1213,CUST_1132,2024-06-01,monthly,Pro,135,108.0,recurring
ORD_1214,CUST_1132,2024-07-01,monthly,Pro,135,108.0,recurring
ORD_1215,CUST_1132,2024-08-01,monthly,Pro,135,108.0,recurring
ORD_1216,CUST_1132,2024-09-01,monthly,Basic,75,56.25,recurring
ORD_1217,CUST_1132,2024-10-01,monthly,Basic,75,56.25,recurring
ORD_1218,CUST_1132,2024-11-01,monthly,Basic,75,56.25,recurring
ORD_1219,CUST_1132,2024-12-01,monthly,Basic,75,56.25,recurring
ORD_1220,CUST_1132,2025-01-01,monthly,Basic,75,56.25,recurring
ORD_1221,CUST_1133,2023-01-19,annual,Basic,600,450.0,initial
ORD_1222,CUST_1133,2024-01-01,annual,Basic,600,450.0,renewal
ORD_1223,CUST_1134,2023-05-31,annual,Basic,600,450.0,initial
ORD_1224,CUST_1135,2023-05-07,annual,Pro,1440,1152.0,initial
ORD_1225,CUST_1135,2024-05-01,annual,Enterprise,3600,3060.0,renewal
ORD_1226,CUST_1136,2022-07-13,annual,Pro,1440,1152.0,initial
ORD_1227,CUST_1136,2023-07-01,annual,Pro,1440,1152.0,renewal
ORD_1228,CUST_1136,2024-07-01,annual,Pro,1440,1152.0,renewal
ORD_1229,CUST_1137,2022-01-17,monthly,Pro,135,108.0,initial
ORD_1230,CUST_1137,2022-02-01,monthly,Pro,135,108.0,recurring
ORD_1231,CUST_1137,2022-03-01,monthly,Pro,135,108.0,recurring
ORD_1232,CUST_1137,2022-04-01,monthly,Pro,135,108.0,recurring
ORD_1233,CUST_1137,2022-05-01,monthly,Pro,135,108.0,recurring
ORD_1234,CUST_1137,2022-06-01,monthly,Pro,135,108.0,recurring
ORD_1235,CUST_1137,2022-07-01,monthly,Pro,135,108.0,recurring
ORD_1236,CUST_1137,2022-08-01,monthly,Pro,135,108.0,recurring
ORD_1237,CUST_1137,2022-09-01,monthly,Pro,135,108.0,recurring
ORD_1238,CUST_1137,2022-10-01,monthly,Pro,135,108.0,recurring
ORD_1239,CUST_1137,2022-11-01,monthly,Pro,135,108.0,recurring
ORD_1240,CUST_1138,2022-03-25,annual,Pro,1440,1152.0,initial
ORD_1241,CUST_1138,2023-03-01,annual,Enterprise,3600,3060.0,renewal
ORD_1242,CUST_1138,2024-03-01,annual,Enterprise,3600,3060.0,renewal
ORD_1243,CUST_1139,2023-02-11,annual,Pro,1440,1152.0,initial
ORD_1244,CUST_1139,2024-02-01,annual,Pro,1440,1152.0,renewal
ORD_1245,CUST_1140,2023-04-17,annual,Pro,1440,1152.0,initial
ORD_1246,CUST_1140,2024-04-01,annual,Enterprise,3600,3060.0,renewal
ORD_1247,CUST_1141,2022-08-27,annual,Basic,600,450.0,initial
ORD_1248,CUST_1141,2023-08-01,annual,Basic,600,450.0,renewal
ORD_1249,CUST_1141,2024-08-01,annual,Basic,600,450.0,renewal
ORD_1250,CUST_1142,2022-09-18,annual,Basic,600,450.0,initial
ORD_1251,CUST_1143,2022-07-27,annual,Basic,600,450.0,initial
ORD_1252,CUST_1143,2023-07-01,annual,Basic,600,450.0,renewal
ORD_1253,CUST_1143,2024-07-01,annual,Pro,1440,1152.0,renewal
ORD_1254,CUST_1144,2023-02-20,annual,Basic,600,450.0,initial
ORD_1255,CUST_1144,2024-02-01,annual,Basic,600,450.0,renewal
ORD_1256,CUST_1145,2022-02-06,monthly,Basic,75,56.25,initial
ORD_1257,CUST_1145,2022-03-01,monthly,Basic,75,56.25,recurring
ORD_1258,CUST_1145,2022-04-01,monthly,Basic,75,56.25,recurring
ORD_1259,CUST_1145,2022-05-01,monthly,Basic,75,56.25,recurring
ORD_1260,CUST_1145,2022-06-01,monthly,Basic,75,56.25,recurring
ORD_1261,CUST_1146,2022-04-12,monthly,Pro,135,108.0,initial
ORD_1262,CUST_1146,2022-05-01,monthly,Pro,135,108.0,recurring
ORD_1263,CUST_1146,2022-06-01,monthly,Pro,135,108.0,recurring
ORD_1264,CUST_1146,2022-07-01,monthly,Pro,135,108.0,recurring
ORD_1265,CUST_1146,2022-08-01,monthly,Pro,135,108.0,recurring
ORD_1266,CUST_1146,2022-09-01,monthly,Pro,135,108.0,recurring
ORD_1267,CUST_1146,2022-10-01,monthly,Pro,135,108.0,recurring
ORD_1268,CUST_1146,2022-11-01,monthly,Pro,135,108.0,recurring
ORD_1269,CUST_1146,2022-12-01,monthly,Pro,135,108.0,recurring
ORD_1270,CUST_1146,2023-01-01,monthly,Pro,135,108.0,recurring
ORD_1271,CUST_1146,2023-02-01,monthly,Pro,135,108.0,recurring
ORD_1272,CUST_1146,2023-03-01,monthly,Pro,135,108.0,recurring
ORD_1273,CUST_1146,2023-04-01,monthly,Pro,135,108.0,recurring
ORD_1274,CUST_1146,2023-05-01,monthly,Pro,135,108.0,recurring
ORD_1275,CUST_1147,2022-12-15,annual,Basic,600,450.0,initial
ORD_1276,CUST_1147,2023-12-01,annual,Basic,600,450.0,renewal
ORD_1277,CUST_1147,2024-12-01,annual,Enterprise,3600,3060.0,renewal
ORD_1278,CUST_1148,2022-01-18,monthly,Pro,135,108.0,initial
ORD_1279,CUST_1148,2022-02-01,monthly,Pro,135,108.0,recurring
ORD_1280,CUST_1148,2022-03-01,monthly,Pro,135,108.0,recurring
ORD_1281,CUST_1148,2022-04-01,monthly,Pro,135,108.0,recurring
ORD_1282,CUST_1148,2022-05-01,monthly,Pro,135,108.0,recurring
ORD_1283,CUST_1149,2023-04-20,annual,Basic,600,450.0,initial
ORD_1284,CUST_1149,2024-04-01,annual,Basic,600,450.0,renewal
ORD_1285,CUST_1150,2022-04-10,annual,Pro,1440,1152.0,initial
ORD_1286,CUST_1150,2023-04-01,annual,Pro,1440,1152.0,renewal
ORD_1287,CUST_1150,2024-04-01,annual,Pro,1440,1152.0,renewal
ORD_1288,CUST_1151,2022-12-07,annual,Basic,600,450.0,initial
ORD_1289,CUST_1151,2023-12-01,annual,Basic,600,450.0,renewal
ORD_1290,CUST_1151,2024-12-01,annual,Basic,600,450.0,renewal
ORD_1291,CUST_1152,2022-08-30,annual,Enterprise,3600,3060.0,initial
ORD_1292,CUST_1152,2023-08-01,annual,Enterprise,3600,3060.0,renewal
ORD_1293,CUST_1152,2024-08-01,annual,Pro,1440,1152.0,renewal
ORD_1294,CUST_1153,2022-08-21,annual,Basic,600,450.0,initial
ORD_1295,CUST_1153,2023-08-01,annual,Basic,600,450.0,renewal
ORD_1296,CUST_1153,2024-08-01,annual,Basic,600,450.0,renewal
ORD_1297,CUST_1154,2022-02-04,monthly,Basic,75,56.25,initial
ORD_1298,CUST_1154,2022-03-01,monthly,Basic,75,56.25,recurring
ORD_1299,CUST_1154,2022-04-01,monthly,Basic,75,56.25,recurring
ORD_1300,CUST_1154,2022-05-01,monthly,Basic,75,56.25,recurring
ORD_1301,CUST_1154,2022-06-01,monthly,Basic,75,56.25,recurring
ORD_1302,CUST_1154,2022-07-01,monthly,Basic,75,56.25,recurring
ORD_1303,CUST_1154,2022-08-01,monthly,Basic,75,56.25,recurring
ORD_1304,CUST_1154,2022-09-01,monthly,Basic,75,56.25,recurring
ORD_1305,CUST_1154,2022-10-01,monthly,Basic,75,56.25,recurring
ORD_1306,CUST_1155,2022-07-20,annual,Pro,1440,1152.0,initial
ORD_1307,CUST_1156,2022-09-30,annual,Pro,1440,1152.0,initial
ORD_1308,CUST_1156,2023-09-01,annual,Pro,1440,1152.0,renewal
ORD_1309,CUST_1156,2024-09-01,annual,Enterprise,3600,3060.0,renewal
ORD_1310,CUST_1157,2022-10-01,annual,Basic,600,450.0,initial
ORD_1311,CUST_1157,2023-10-01,annual,Pro,1440,1152.0,renewal
ORD_1312,CUST_1158,2022-06-09,monthly,Basic,75,56.25,initial
ORD_1313,CUST_1158,2022-07-01,monthly,Basic,75,56.25,recurring
ORD_1314,CUST_1158,2022-08-01,monthly,Basic,75,56.25,recurring
ORD_1315,CUST_1158,2022-09-01,monthly,Pro,135,108.0,recurring
ORD_1316,CUST_1158,2022-10-01,monthly,Pro,135,108.0,recurring
ORD_1317,CUST_1158,2022-11-01,monthly,Pro,135,108.0,recurring
ORD_1318,CUST_1158,2022-12-01,monthly,Pro,135,108.0,recurring
ORD_1319,CUST_1158,2023-01-01,monthly,Pro,135,108.0,recurring
ORD_1320,CUST_1158,2023-02-01,monthly,Pro,135,108.0,recurring
ORD_1321,CUST_1158,2023-03-01,monthly,Pro,135,108.0,recurring
ORD_1322,CUST_1158,2023-04-01,monthly,Pro,135,108.0,recurring
ORD_1323,CUST_1158,2023-05-01,monthly,Pro,135,108.0,recurring
ORD_1324,CUST_1158,2023-06-01,monthly,Pro,135,108.0,recurring
ORD_1325,CUST_1158,2023-07-01,monthly,Pro,135,108.0,recurring
ORD_1326,CUST_1158,2023-08-01,monthly,Pro,135,108.0,recurring
ORD_1327,CUST_1158,2023-09-01,monthly,Pro,135,108.0,recurring
ORD_1328,CUST_1158,2023-10-01,monthly,Pro,135,108.0,recurring
ORD_1329,CUST_1158,2023-11-01,monthly,Pro,135,108.0,recurring
ORD_1330,CUST_1158,2023-12-01,monthly,Pro,135,108.0,recurring
ORD_1331,CUST_1158,2024-01-01,monthly,Pro,135,108.0,recurring
ORD_1332,CUST_1158,2024-02-01,monthly,Pro,135,108.0,recurring
ORD_1333,CUST_1158,2024-03-01,monthly,Pro,135,108.0,recurring
ORD_1334,CUST_1158,2024-04-01,monthly,Pro,135,108.0,recurring
ORD_1335,CUST_1158,2024-05-01,monthly,Pro,135,108.0,recurring
ORD_1336,CUST_1158,2024-06-01,monthly,Pro,135,108.0,recurring
ORD_1337,CUST_1158,2024-07-01,monthly,Pro,135,108.0,recurring
ORD_1338,CUST_1158,2024-08-01,monthly,Pro,135,108.0,recurring
ORD_1339,CUST_1158,2024-09-01,monthly,Pro,135,108.0,recurring
ORD_1340,CUST_1158,2024-10-01,monthly,Pro,135,108.0,recurring
ORD_1341,CUST_1158,2024-11-01,monthly,Pro,135,108.0,recurring
ORD_1342,CUST_1158,2024-12-01,monthly,Pro,135,108.0,recurring
ORD_1343,CUST_1158,2025-01-01,monthly,Pro,135,108.0,recurring
ORD_1344,CUST_1159,2022-09-17,monthly,Basic,75,56.25,initial
ORD_1345,CUST_1159,2022-10-01,monthly,Basic,75,56.25,recurring
ORD_1346,CUST_1159,2022-11-01,monthly,Basic,75,56.25,recurring
ORD_1347,CUST_1159,2022-12-01,monthly,Basic,75,56.25,recurring
ORD_1348,CUST_1159,2023-01-01,monthly,Basic,75,56.25,recurring
ORD_1349,CUST_1159,2023-02-01,monthly,Basic,75,56.25,recurring
ORD_1350,CUST_1159,2023-03-01,monthly,Basic,75,56.25,recurring
ORD_1351,CUST_1159,2023-04-01,monthly,Basic,75,56.25,recurring
ORD_1352,CUST_1159,2023-05-01,monthly,Basic,75,56.25,recurring
ORD_1353,CUST_1159,2023-06-01,monthly,Basic,75,56.25,recurring
ORD_1354,CUST_1159,2023-07-01,monthly,Basic,75,56.25,recurring
ORD_1355,CUST_1159,2023-08-01,monthly,Basic,75,56.25,recurring
ORD_1356,CUST_1159,2023-09-01,monthly,Basic,75,56.25,recurring
ORD_1357,CUST_1159,2023-10-01,monthly,Basic,75,56.25,recurring
ORD_1358,CUST_1159,2023-11-01,monthly,Basic,75,56.25,recurring
ORD_1359,CUST_1159,2023-12-01,monthly,Basic,75,56.25,recurring
ORD_1360,CUST_1159,2024-01-01,monthly,Basic,75,56.25,recurring
ORD_1361,CUST_1159,2024-02-01,monthly,Basic,75,56.25,recurring
ORD_1362,CUST_1159,2024-03-01,monthly,Basic,75,56.25,recurring
ORD_1363,CUST_1159,2024-04-01,monthly,Basic,75,56.25,recurring
ORD_1364,CUST_1159,2024-05-01,monthly,Basic,75,56.25,recurring
ORD_1365,CUST_1159,2024-06-01,monthly,Basic,75,56.25,recurring
ORD_1366,CUST_1159,2024-07-01,monthly,Basic,75,56.25,recurring
ORD_1367,CUST_1159,2024-08-01,monthly,Basic,75,56.25,recurring
ORD_1368,CUST_1159,2024-09-01,monthly,Basic,75,56.25,recurring
ORD_1369,CUST_1159,2024-10-01,monthly,Basic,75,56.25,recurring
ORD_1370,CUST_1159,2024-11-01,monthly,Basic,75,56.25,recurring
ORD_1371,CUST_1159,2024-12-01,monthly,Basic,75,56.25,recurring
ORD_1372,CUST_1159,2025-01-01,monthly,Basic,75,56.25,recurring
ORD_1373,CUST_1160,2022-10-13,annual,Basic,600,450.0,initial
ORD_1374,CUST_1160,2023-10-01,annual,Basic,600,450.0,renewal
ORD_1375,CUST_1160,2024-10-01,annual,Basic,600,450.0,renewal
ORD_1376,CUST_1161,2022-02-18,monthly,Basic,75,56.25,initial
ORD_1377,CUST_1161,2022-03-01,monthly,Basic,75,56.25,recurring
ORD_1378,CUST_1161,2022-04-01,monthly,Basic,75,56.25,recurring
ORD_1379,CUST_1161,2022-05-01,monthly,Basic,75,56.25,recurring
ORD_1380,CUST_1161,2022-06-01,monthly,Basic,75,56.25,recurring
ORD_1381,CUST_1161,2022-07-01,monthly,Basic,75,56.25,recurring
ORD_1382,CUST_1161,2022-08-01,monthly,Pro,135,108.0,recurring
ORD_1383,CUST_1161,2022-09-01,monthly,Pro,135,108.0,recurring
ORD_1384,CUST_1161,2022-10-01,monthly,Pro,135,108.0,recurring
ORD_1385,CUST_1161,2022-11-01,monthly,Pro,135,108.0,recurring
ORD_1386,CUST_1161,2022-12-01,monthly,Pro,135,108.0,recurring
ORD_1387,CUST_1161,2023-01-01,monthly,Pro,135,108.0,recurring
ORD_1388,CUST_1161,2023-02-01,monthly,Pro,135,108.0,recurring
ORD_1389,CUST_1161,2023-03-01,monthly,Pro,135,108.0,recurring
ORD_1390,CUST_1161,2023-04-01,monthly,Pro,135,108.0,recurring
ORD_1391,CUST_1161,2023-05-01,monthly,Enterprise,315,267.75,recurring
ORD_1392,CUST_1161,2023-06-01,monthly,Enterprise,315,267.75,recurring
ORD_1393,CUST_1161,2023-07-01,monthly,Enterprise,315,267.75,recurring
ORD_1394,CUST_1161,2023-08-01,monthly,Enterprise,315,267.75,recurring
ORD_1395,CUST_1161,2023-09-01,monthly,Enterprise,315,267.75,recurring
ORD_1396,CUST_1161,2023-10-01,monthly,Enterprise,315,267.75,recurring
ORD_1397,CUST_1161,2023-11-01,monthly,Enterprise,315,267.75,recurring
ORD_1398,CUST_1161,2023-12-01,monthly,Enterprise,315,267.75,recurring
ORD_1399,CUST_1161,2024-01-01,monthly,Enterprise,315,267.75,recurring
ORD_1400,CUST_1161,2024-02-01,monthly,Enterprise,315,267.75,recurring
ORD_1401,CUST_1161,2024-03-01,monthly,Enterprise,315,267.75,recurring
ORD_1402,CUST_1161,2024-04-01,monthly,Enterprise,315,267.75,recurring
ORD_1403,CUST_1161,2024-05-01,monthly,Enterprise,315,267.75,recurring
ORD_1404,CUST_1161,2024-06-01,monthly,Enterprise,315,267.75,recurring
ORD_1405,CUST_1161,2024-07-01,monthly,Enterprise,315,267.75,recurring
ORD_1406,CUST_1161,2024-08-01,monthly,Enterprise,315,267.75,recurring
ORD_1407,CUST_1161,2024-09-01,monthly,Enterprise,315,267.75,recurring
ORD_1408,CUST_1161,2024-10-01,monthly,Enterprise,315,267.75,recurring
ORD_1409,CUST_1161,2024-11-01,monthly,Enterprise,315,267.75,recurring
ORD_1410,CUST_1161,2024-12-01,monthly,Enterprise,315,267.75,recurring
ORD_1411,CUST_1161,2025-01-01,monthly,Enterprise,315,267.75,recurring
ORD_1412,CUST_1162,2022-04-10,annual,Basic,600,450.0,initial
ORD_1413,CUST_1162,2023-04-01,annual,Basic,600,450.0,renewal
ORD_1414,CUST_1162,2024-04-01,annual,Pro,1440,1152.0,renewal
ORD_1415,CUST_1163,2022-01-25,monthly,Basic,75,56.25,initial
ORD_1416,CUST_1163,2022-02-01,monthly,Basic,75,56.25,recurring
ORD_1417,CUST_1163,2022-03-01,monthly,Basic,75,56.25,recurring
ORD_1418,CUST_1163,2022-04-01,monthly,Basic,75,56.25,recurring
ORD_1419,CUST_1163,2022-05-01,monthly,Basic,75,56.25,recurring
ORD_1420,CUST_1163,2022-06-01,monthly,Basic,75,56.25,recurring
ORD_1421,CUST_1163,2022-07-01,monthly,Basic,75,56.25,recurring
ORD_1422,CUST_1163,2022-08-01,monthly,Basic,75,56.25,recurring
ORD_1423,CUST_1163,2022-09-01,monthly,Basic,75,56.25,recurring
ORD_1424,CUST_1163,2022-10-01,monthly,Basic,75,56.25,recurring
ORD_1425,CUST_1163,2022-11-01,monthly,Basic,75,56.25,recurring
ORD_1426,CUST_1163,2022-12-01,monthly,Basic,75,56.25,recurring
ORD_1427,CUST_1163,2023-01-01,monthly,Basic,75,56.25,recurring
ORD_1428,CUST_1163,2023-02-01,monthly,Basic,75,56.25,recurring
ORD_1429,CUST_1163,2023-03-01,monthly,Basic,75,56.25,recurring
ORD_1430,CUST_1163,2023-04-01,monthly,Basic,75,56.25,recurring
ORD_1431,CUST_1163,2023-05-01,monthly,Basic,75,56.25,recurring
ORD_1432,CUST_1163,2023-06-01,monthly,Basic,75,56.25,recurring
ORD_1433,CUST_1163,2023-07-01,monthly,Pro,135,108.0,recurring
ORD_1434,CUST_1163,2023-08-01,monthly,Pro,135,108.0,recurring
ORD_1435,CUST_1163,2023-09-01,monthly,Pro,135,108.0,recurring
ORD_1436,CUST_1163,2023-10-01,monthly,Pro,135,108.0,recurring
ORD_1437,CUST_1163,2023-11-01,monthly,Pro,135,108.0,recurring
ORD_1438,CUST_1163,2023-12-01,monthly,Pro,135,108.0,recurring
ORD_1439,CUST_1163,2024-01-01,monthly,Pro,135,108.0,recurring
ORD_1440,CUST_1163,2024-02-01,monthly,Enterprise,315,267.75,recurring
ORD_1441,CUST_1163,2024-03-01,monthly,Enterprise,315,267.75,recurring
ORD_1442,CUST_1163,2024-04-01,monthly,Enterprise,315,267.75,recurring
